exam,subject,year,text,option_a,option_b,option_c,option_d,option_e,correct_answer,explanation
JAMB,Physics,1995,"The velocity-time graph of a body moving in a
straight line and decelerating uniformly to rest is
represented by",,,,,,,
JAMB,Physics,1995,The acceleration of the system shown above is,2 ms-2,4 ms-2,6 ms-2,8 ms-2,,,
JAMB,Physics,1995,"What is the acceleration due to gravity ‘g’ on the
moon, if g is 10ms-2 on the earth?",0.10 ms-2,0.74 ms-2,1.67 ms-2,10.00 ms-2,,,
JAMB,Physics,1995,"A body is projected from the earth’s surface with
the intention of letting it escape from the earth’s
gravitational field. What is the minimum escape
velocity of the body?",14km s-1,13 km s-1,12 km s-1,11 km s-1,,,
JAMB,Physics,1995,"A uniform rod PQ of length 1m and mass 2kg is
pivoted at the end P. If a load of 14N is placed at
the centre of the rod, find the force that should be
applied vertically upwards at Q to maintain the rod
in equilibrium horizontally.",68 N,28 N,17 N,"7 N
[g = 10 ms-2]",,,
JAMB,Physics,1995,"A vehicle of mass m is driven by an engine of
power P from rest. Find the minimum time it will
take to acquire a speed v.",mv2 P,mv2 2P,"mv
P","mv
2P",,,
JAMB,Physics,1995,"A box of mass 40 kg is being dragged along the
floor by a rope inclined at 600 to the horizontal.
The frictional force between the box and the floor
is 100N and the tension on the rope is 300N. How
much work is done in dragging the box through a
distance of 4m?",680 J,400 J,200 J,100 J,,,
JAMB,Physics,1995,"Which of the following statements are TRUE about
frictional force?
I
It is always a disadvantage
II
It is sometimes a disadvantage
III
It always exists where there is a relative
motion of two bodies that are in contact.
IV
It is sometimes very useful.",,,,,,,
JAMB,Physics,1995,"The energy contained in a wire when it is extended
by 0.02m by a force of 500 N is",5 J,10 J,103 J,104 J,,,
JAMB,Physics,1995,"Which of the following levers has the greatest
mechanical advantage?",,,,,,,
JAMB,Physics,1995,"A hydraulic press has a large circular piston of
radius 0.8m and a circular plunger of radiu 0.2m. A
force of 500N is exerted by the plunger. Find the
force exerted on the piston.",8 000 N,4 000 N,2 000 N,31 N,,,
JAMB,Physics,1995,"The volume of an air bubble increases from the
bottom to the top of a lake at constant temperature
because","Atmospheric pressure acts on the surface of
the lake.",Pressure increases with depth of the lake.,Density remains constant with pressure,The bubble experiences an upthrust.,,,
JAMB,Physics,1995,Temperature is a measure of the,"Quantity of heat transferred into the
molecules of an object","Mean kinetic energy of any molecules of
the object","Kinetic energy of any individual
molecules of the substance.","Amount of work done by the molecules
of the object.",,,
JAMB,Physics,1995,"A rectangular metal block of volume 10-6m3 at 573K.
If its coefficient of linear expansion is 1.2-x-10-5K-1,
the percentage change of its volume is",1.5 %,1.1 %,0.4 %,0.1 %,,,
JAMB,Physics,1995,"A piece of wood floats inside water at room
temperature with a fraction of it above the liquid
surface. As the temperature of the water is raised, the part of the wood above the density of liquid
will","Decrease because the density of water
decreases with temperature.","Increases because the density of water
decreases with temperature.","Decreases because the density of water
increases with temperature","Increase because the density of water
increases with temperature.",,,
JAMB,Physics,1995,"The equation PxVyTz = constant is Charles’ law
when","x = 1, y = -1, z = 1","x = 0, y = 1, z = -1","x = 1, y = 0, z = -1","x = 0, y = 1, z = 1.",,,
JAMB,Physics,1995,"An electric kettle with negligible heat capacity is
rated at 2000 W. If 2.0kg of water is put in it, how
long will it take the temperature of water to rise
from 200C to 1000C?",420s,336s,168s,"84s.
[specific heat capacity of water = 4200 J kg-1 K-1].",,,
JAMB,Physics,1995,"A temperature scale has a lower fixed point of 40mm
and an upper fixed point of 200mm. What is the
reading on this scale when a thermometer read
600C?",33.3 mm,36.0 mm,96.0 mm,136.0 mm,,,
JAMB,Physics,1995,"A quantity of ice at -100C is heated until the
temperature of the heating vessel is 900C. Which
of the following constant is NOT required to the
vessel?",Specific heat capacity of ice,Specific heat capacity of water,Specific latent heat of fusion,Specific latent heat of vaporization.,,,
JAMB,Physics,1995,"Which of the following statements give ‘the TRUE
differences between evaporation and boiling
I
Evaporation occurs at all temperatures
while boiling occurs at a fixed temperature
for a given pressure.
II
Evaporation is a surface phenomenon
while boiling is an interior phenomenon.
III
Evaporation is affected by surface areas
which boiling is not. B.
I and III only
C.
II and III only
D.
I, II and III.",,,,,,,
JAMB,Physics,1995,"A well=lagged bar of length 100cm has its ends
maintained at 1000C and 400C respectively. What
is the temperature at a point 60cm from the hotter
end?",580C,620C,640C,760C,,,
JAMB,Physics,1995,"Which of the following is the exclusive property
of a transverse wave?",Diffraction,Refraction,Compression,Polarization,,,
JAMB,Physics,1995,"The wavelength of signal from a radio transmitter
is 1500m and the frequency is 200kHz. What is the
wavelength for a transmitter operating at 1000kHz?",7 500 m,300 m,75 m,15 m,,,
JAMB,Physics,1995,"The difference between sound waves and light
waves is that sound waves","Are transverse while light waves are
longitudinal.","Require a medium to travel while light
waves do not.",Can be diffracted but light waves cannot,Cannot be reflected but light waves can.,,,
JAMB,Physics,1995,"Which of the diagrams below represents the
second overtone of a vibrating string fixed at both
ends?",,,,,,,
JAMB,Physics,1995,"The pitch of an acoustic device can be increased
by",Increasing the frequency,Increasing the amplitude,Decreasing the loudness,Decreasing the intensity,,,
JAMB,Physics,1995,Total eclipse of the sun occurs when the,Earth is between the moon and the sun,Sun is between the moon and the earth,Moon is between the sun and the earth,Ozone layer is threatened,,,
JAMB,Physics,1995,"What is the approximate critical angle for total
internal reflection for diamond if the refractive
index of diamond is 2.42?",210,220,230,240,,,
JAMB,Physics,1995,"Which of the graphs represents the relationship
between m and v for a converging mirror?",,,,,,,
JAMB,Physics,1995,"A real object is placed at a distance u cm in front of
a curved mirror of focal length fcm. If the image is
upright and magnified, then the mirror is",Convex and u = 2f,"Concave and u= 2f
f","Convex and u = 2
f",Concave and u = 2,,,
JAMB,Physics,1995,"Which of the following pairs of colours gives the
widest separation in the spectrum of white light?",Red and violet,Green and yellow,Red and indigo,Yellow and violet.,,,
JAMB,Physics,1995,"Two parallel plates at a distance of 8.0 x 10-3m apart
are maintained at p.d. of 600 volts with the negative
plate earthed. What is the electric field strength?",4.8 Vm-1,75.0 Vm-1,4800.0 Vm-1,"7,5000.0 Vm-1",,,
JAMB,Physics,1995,"At different locations on the earth’s surface, the
earth’s magnetic field is",The same in magnitude and direction,"The same in magnitude but different in
direction",Different in both magnitude and direction,Different in magnitude but not in direction.,,,
JAMB,Physics,1995,"If a resistance if halved in value and the potential
difference across it is tripled, then the ratio of the
new current to the old is",1 : 6,1 : 3,2 : 1,6 : 1,,,
JAMB,Physics,1995,"A 12-V battery has an internal resistance of 0.5
ohms. If a cable of 1.0 ohms resistance is connected
across the two terminals of the battery, the current
drawn from the battery is",16.0 A,8.0 A,0.8 A,0.4 A,,,
JAMB,Physics,1995,"The diagram above shows two similar bulbs X and
Y connected to a suitable power supply with F as
an appropriate fuse rating. If the filament of X
breaks, then the",Brightness of Y will reduce,Brightness of Y will remain constant,Brightness of Y will remain constant,Fuse F will blow.,,,
JAMB,Physics,1995,"The purpose of a dielectric material in a parallel
plate capacitor is to",Increase its capacitance,Decrease its capacitance,Insulate the plates from each other,"Increase the magnetic field between the
plates.",,,
JAMB,Physics,1995,The resultant in the figure above is,15.0 uF,9.8 uF,1.3 uF,0.8 uF,,,
JAMB,Physics,1995,"An electric current of 2 amperes flows in a heating
coil of resistance 50 ohms for 3 minutes 20 seconds.
Determine the heat produced.",0.5 kJ,8.0 kJ,20.0 kJ,40. 0 kJ,,,
JAMB,Physics,1995,"If the maximum voltage across a 100-ohm resistor
is 20V, then the maximum power it can dissipate is",5.00 W,4.00 W,2.00 W,0.25 W,,,
JAMB,Physics,1995,"Which of the following is required to convert a
milliammeter to an ammeter?",A high resistance in parallel,A high resistance in series,A low resistance in parallel,A low resistance in series.,,,
JAMB,Physics,1995,"The primary winding of a transformer has 400 turns
and its secondary has 100 turns. If a source of
e.m.f. of 12V is applied to the primary, the secondary
e.m.f. will be",3 V,6 V,24 V,48 V,,,
JAMB,Physics,1995,"An alternating source is connected in series to a
capacitor of capacity reactance of 103 3 and
resistor of a resistance 103 Ohms. The impedance
of the circuit is",2000 3Ohms,2000 Ohms,1000 3Ohms,1000Ohms,,,
JAMB,Physics,1995,"The half-life of a radioactive element is 9 days.
What fraction of atoms has decayed in 36 days?","1
16","1
4","1
2","15
16",,,
JAMB,Physics,1995,"A light of energy 5eV falls on a metal and the
electrons with a maximum kinetic energy of 2eV
are rejected. The work function of the metal is",0.4eV,2.5eV,3.0eV,7.0eV,,,
JAMB,Physics,1997,"At what respective values of X, Y and Z would
the unit of force, the Newton, be dimensionally
equivalent to MxLyTz?","-1, 1, 2","1, 2, -2","1, -1, 2","-1, 1, -2",,,
JAMB,Physics,1997,"The distance xm traveled by a particle in time t
seconds is described by the equation x = 10 + 12t².
Find the average speed of the particle between the
time interval t =2s and t = 5s.",60 ms-1,72 ms-1,84 ms-1,108 ms-1,,,
JAMB,Physics,1997,"A 5kg block is released from rest on a smooth plane
inclined at an angle of 30o to the horizontal.
What is its acceleration down the plane?",5.0 ms-2,5.8 ms-2,8.7 ms-2,"25.0 ms-2
[g = 10 ms-2]",,,
JAMB,Physics,1997,"An arrow of mass 0.1kg moving with a horizontal
velocity of 15 ms-1 is shot into a wooden block
of mass 0.4 kg lying at rest on a smooth
horizontal surface. Their common velocity after
impact is",15.0 ms-1,7.5 ms-1,3.8 ms-1,3.0ms-1,,,
JAMB,Physics,1997,"Two bodies X and Y are projected on the same
horizontal plane, with the same initial speed but at
angles 30o and 60o respectively to the horizontal.
Neglecting air resistance, the ratio of the range of
X to that of Y is",1: 1,1 : 2,3 : 1,1 : 3,,,
JAMB,Physics,1997,"Which of the following with respect of a body
performing simple harmonic motion are in phase?",Displacement and velocity of the body.,Displacement and force on the body,Velocity and acceleration f the body.,"Force acting on the body and the
acceleration.",,,
JAMB,Physics,1997,"A body of mass 2 kg moving vertically upwards
has its velocity increased uniformly from 10 ms-1 to 40 ms-1 in 4s. Neglecting air resistance, calculate
the upward vertical force acting on the body.",15N,20N,35N,"45N
[g = 10 ms-2]",,,
JAMB,Physics,1997,"A planet has mass m1 and is at a distance r1 from
the sun. A second planet has mass m2 = 10m1 and
is at a distance of r2 = 2r1 from the sun. Determine the ratio of the gravitational force experienced by the
planets.",1 : 5,2 : 5,3 : 5,4 : 5,,,
JAMB,Physics,1997,"For what value of Q are the forces in the diagram above in
equilibrium?",15o,30o,45o,60o,,,
JAMB,Physics,1997,"The figure above shows a block of mass m
sliding down a rough inclined plane QP at angle
Q. The forces acting on the block along the
plane QP are",mg sin Q and the normal reaction,mg sin Q and the force of friction,mg cos Q and the normal reaction,mg cos Q and the force of friction.,,,
JAMB,Physics,1997,"A uniform light bean XZ is hinged at X and kept in
equilibrium by the forces T and F as shown in the
diagram above. If XO = 20 cm and OY = 30cm,
express T in terms of F.","T = 2 3 F
3",T = 2F,"T = 5 3 F
3",T = 5F,,,
JAMB,Physics,1997,"An object of mass 100 g projected vertically
upwards from the ground level has a velocity of 20
ms-1 at a height of 10 m. Calculate its initial kinetic
energy at the ground level.",10 J,20 J,30 J,"50J
[g = 10 ms-2; neglect air resistance]",,,
JAMB,Physics,1997,"An electric water pump rated 1.5 KW, lifts 200kg of
water through a vertical height of 6 metres in 10
seconds. What is the efficiency of the pump?",90.0%,85.0%,80.0%,"65.0%
[g = 10ms-2; neglect air resistance]",,,
JAMB,Physics,1997,"è W For a rough inclined plane on which lies a body of
weight W, the angle è in the diagram above
becomes the angle of friction if",tan Q = coefficient of static friction,cos Q = coefficient of dynamic friction,sin Q = coefficient of sliding friction,sec Q = limiting frictional force.,,,
JAMB,Physics,1997,"A load of 20 N on a wire of cross-sectional area
8 x 10-7m-2, produces an extension of 10-4m.
Calculate Young’s modulus for the material of the
wire if its length is 3 m.",7.0 x 1011 Nm-2,7.5 x 1011 Nm-2,8.5 x 1011 Nm-2,9.0 x 1011 Nm-2,,,
